ADDRESS,ENS_NAME,ACTIVITY,AUM,ANT,SCORE
0x0Ed499a621f03569d137Ac2d6Ce2c0b6B8616be6,budgetcommun.aragonid.eth,10,15.85051030224536,0,0.0004183438729459643
0x058E126D6E9cf3eB49521c6640f51bDB18e4A93C,hibrettagain.aragonid.eth,10,6,0,0.00041786381229369485
0xD71D16Aa80AFBC7cc20D2217E068729d7a4AdDF8,nurv.aragonid.eth,10,2.6417517170408935,0,0.0004177001494161653
0x2aCeF0794E9dCCFEAcad5A3D2CDC8063bC7580a3,d5.aragonid.eth,10,0,0,0.00041757140471020544
0x4462079571495FC9357b8d3079DEA5ED8442e590,sablier.aragonid.eth,10,0,0,0.00041757140471020544
0x9b2C6A63Dd6B51316Af81Df59bC22C684D7E244e,cryptoart.aragonid.eth,10,0,0,0.00041757140471020544
0x9CDe5e87Aa0232142755C6A2d31520eB2A6e7e8a,,10,0,0,0.00041757140471020544
0x206d8e194D88f80f9c48022a1817fc6e3fd41971,rough.aragonid.eth,10,0,0,0.00041757140471020544
0xab2AFe1C6345fb9EC68dbbF8b95A273AFeCB3B2b,al2fundrising1.aragonid.eth,10,0,0,0.00041757140471020544
0xb096b18fdE004a784FF894DcBC1153cA2c1fDAd9,inversespace.aragonid.eth,10,0,0,0.00041757140471020544
0xA34B3e2F0315570E203b26aDf241CCFdB33Aaf0C,universarepublic.aragonid.eth,10,0,0,0.00041757140471020544
0x1A61074661517B645209Ea7939FF55f1136433Bb,mcdtest.aragonid.eth,9,52.83503434081787,0,0.0003783891583583813
0xDE43b53A25B4Fc5aB6e10FB8f6E45FFEb2FD873A,codingearth.aragonid.eth,9,22.430813854643613,0,0.0003769074209183411
0xB9aEab669644F023770557361426849D91cCcccf,bytestrader.aragonid.eth,9,2.6417517170408935,0,0.00037594300894514476
0xECc46FDfF8723333a4C31B2b86C442E52617E96A,compain.aragonid.eth,9,2.6417517170408935,0,0.00037594300894514476
0xFE70DF85f4A79D7472Fb70598d259621BdF6B5cC,marsxr.aragonid.eth,9,0.36444486253992725,0,0.00037583202531278
0x977B2035AbAEe3102C305B79c0CCD9808A444E69,testt.aragonid.eth,9,0.26417517170408933,0,0.00037582713870978093
0x6A805afF06edd4F569052DA231bb95F5c9047654,test091.aragonid.eth,9,0,0,0.0003758142642391849
0x16908c07a590060315cbdc562D255aF74652952c,newyear.aragonid.eth,9,0,0,0.0003758142642391849
0x56288EaB2f51CcC0419df787F779A8eE57B2e5B4,futurefreedomfund.aragonid.eth,7,1111.6139437581278,0,0.00034647404114171643
0x9c4EB5479568F1D8757D96f234517ab0853242f1,me.aragonid.eth,8,50,0,0.000336493853630576
0xeA72dD1Cce132AeE24871A5F512957bf4E5913B4,xnvno.aragonid.eth,8,6.6043792872656075,0,0.00033437898553280383
0x7238157bA2ee60B59004459c7BbFE522dE27bfCd,fabspace.aragonid.eth,8,0,0,0.00033405712376816435
0x3938e34e12664Cf9Ebea239f171dCa0e17779C06,shipper.aragonid.eth,8,0,0,0.00033405712376816435
0x9B99EE1feB8E88f399d9EFa72ccF67E4ae0970cD,thesandbox.aragonid.eth,7,264.17517170408934,0,0.0003051744538931255
0x332A97bD7E30411e654C1984b3f99a553C8cE88F,defibarcelona.aragonid.eth,6,900.84,0,0.00029444491741122174
0x5869374deFA1661972e42027Fb493a7aA278afC3,tbf.aragonid.eth,7,2.488715648991483,0,0.00029242126985196284
0x4A4e0D2690A11A897613654B6A2E061a99128A93,frontier.aragonid.eth,7,1.002696910178288,0,0.0002923488493272234
0x175991e0828E578DB0092b034ec9cd5449fD08Ed,yolo.aragonid.eth,7,0,0,0.00029229998329714384
0x85c999Dd7187d6F00A4F46373Ea2B96C85C45595,murziki.aragonid.eth,0,5811.853777489965,0,0.0002832383531115966
0x4Eef8CFf7fd9bfab6CbcDF05b74d2161cadAFf52,valtech.aragonid.eth,5,1036.0144789251203,147,0.00027741288824117716
0x8110489E2C26C7A4c6679e64A1563355135ddF11,commonsdao.aragonid.eth,6,252.7,0,0.00026285807555075184
0x22aa72B16aB19c57e17686B785051711c68859Be,d5dao.aragonid.eth,6,116.7,0,0.0002562301703249921
0xD8Bd4C3eA0e757DB6016e2542bc4B2ec7624711A,yachtsocial.aragonid.eth,6,17.011560528676565,0,0.00025137189437705225
0x0ee165029b09d91a54687041Adbc705F6376C67F,video.aragonid.eth,6,7.786120692565429,0,0.00025092229628220157
0xB04f0e7d7C9c74eBe2A33197034C24C1623781d7,traders.aragonid.eth,6,0,0,0.00025054284282612327
0x6DcC276eCeFFd90Cb7E98e5C582049C6750DED99,karatstars.aragonid.eth,6,0,0,0.00025054284282612327
0x1674278E5a0C39ea94c293880ee5ECe9811aaFB0,pegasigroup.aragonid.eth,6,0,0,0.00025054284282612327
0x4763bB5EC08c2b3D4CF5fB5Ae93F5e369D71e2c1,blockchain.aragonid.eth,6,0,0,0.00025054284282612327
0x21CaC14D8D9473974205aDeeADb710FE34582f67,orfeed.aragonid.eth,6,0,0,0.00025054284282612327
0xF70f4a46e220B5a399c41CA4Ff83Fe44b592e86d,wellinvested.aragonid.eth,6,0,0,0.00025054284282612327
0x498F10D66962B31aCA5143f8d8E2f10F272096DB,o.aragonid.eth,6,0,0,0.00025054284282612327
0x7091d8fd9221f41414666eAfbFD0cf5C309b1A4C,loxcapital.aragonid.eth,6,0,0,0.00025054284282612327
0xc728C2da7e5d58e00cBc6cB5F66a88588871C2EF,yphnago.aragonid.eth,6,0,0,0.00025054284282612327
0x29f6714c4e3bEf74df5896ab492eC9533Fbd650a,libria.aragonid.eth,6,0,0,0.00025054284282612327
0x9e1f0b6dB6F10fc9f1D0357D233AbE55e4a0cf20,trakxcommittee.aragonid.eth,6,0,0,0.00025054284282612327
0x215EABC98685f77a64b33E14d4cEDc1c9d1476F0,gohl.aragonid.eth,6,0,0,0.00025054284282612327
0x9119d531DCe40F24012896B403aB090edb6b5474,blogdao.aragonid.eth,6,0,0,0.00025054284282612327
0x81AB05c3aFA7A30F335591d150bB1b3679cbbeCE,timewalk.aragonid.eth,5,264.17517170408934,0,0.00022166017295108438
0x70e071F3886484C0923bF4527aE7aAa3EeC5c811,apiary.aragonid.eth,0,4532.290303696879,0,0.00022087934256274027
0x0D72C8ebEFE842Dd0D8fc6071CD01bF7Df0e665B,939f24465226c77e8b9416aee3b4ed4bcd68b45a02ae4c0dfafaf6a65b740511.aragonid.eth,5,50,0,0.0002112224322175144
0x6916826E531849Bf37658A242fAa4E5213b9eB9e,secretagent.aragonid.eth,5,25.263220195052238,0,0.00021001689521650202
0xDaEe1E30a2d70c707Ba8A4234b84A6a1e75AbA1d,rbi.aragonid.eth,5,13.208758585204468,0,0.0002094294258849018
0x975dd58dcDc565b08023732D645DA59A9E631e22,morocco.aragonid.eth,5,2.6417517170408935,0,0.00020891444706106253
0xa85D73eA8f00482A3a4C94b126884aC48A0B41F8,mfa.aragonid.eth,5,1.002696910178288,0,0.00020883456838518232
0xA76bf5DAB0b72b6028AC26d986dA73D5D9dFeA0C,mglobal.aragonid.eth,5,0.3434277232153161,0,0.0002088024391668775
0x7EE8a366a0c001Afa9CDfBD517fbDB9A0f7A5Ae3,mta.aragonid.eth,5,0.026417517170408935,0,0.00020878698980216233
0x1E76ae9610E678cB1a8379252C0BdA1a78307a23,valtechcreative.aragonid.eth,5,0.0002641751717040893,0,0.0002087857152295733
0x016f8665aC8B24A245cDdB73dCf27439F1879a40,scottrepreneur.aragonid.eth,5,0,0,0.00020878570235510272
0x5077c0078652358Fd838e998b7Bf5Cfc6d63Ef1B,events.aragonid.eth,5,0,0,0.00020878570235510272
0x945CC340eBff2A2429986CFA2706B62EC78aDA81,lunaciadao.aragonid.eth,5,0,0,0.00020878570235510272
0x908615232e1c5Eaa59917461e44795956095BE91,,5,0,0,0.00020878570235510272
0xEC5E193D7eA3F7Ab14e087022856c17Bf7a8e8cD,ioera.aragonid.eth,5,0,0,0.00020878570235510272
0x78606Cf5fe2F81F69E6fCDf48d8E6c09e6427cBE,monedapp.aragonid.eth,5,0,0,0.00020878570235510272
0x1d7D47c3659FEe89EC32F3871b6A276ad0079786,asado.aragonid.eth,5,0,0,0.00020878570235510272
0xE7727745a8150F36fAB6a4C251Dd42b48E436142,,5,0,0,0.00020878570235510272
0x2d8dB8E711d7119eFBDb4aBE046AB0Fa14fB078D,coffeedao.aragonid.eth,5,0,0,0.00020878570235510272
0xe3689D40011b4B523c37459586936FE4c18Bd3b8,mimirsolutions.aragonid.eth,5,0,0,0.00020878570235510272
0x46683af9232836ca156a7453B5Fc15ddD4103411,neonshoe.aragonid.eth,5,0,0,0.00020878570235510272
0xeBad5B2C75aB8c71db977e1eDb6A29317D4Db3F7,insertcoinlab.aragonid.eth,5,0,0,0.00020878570235510272
0x7F05C18362a43401E9Ea195411B665FCa04243AF,wagstaff.aragonid.eth,5,0,0,0.00020878570235510272
0x393D7bd9fF8D06046fa38bEC4458Ce00335EB1BC,circle.aragonid.eth,4,601.3052056476608,0,0.000196332928904587
0x65a8980EaeC07e55dcA2D24c8809e2F4f4224fd3,flora.aragonid.eth,4,528.3503434081787,0,0.0001927775030760455
0xE7a4D897a3f63C2cb9C2Daea0ae204B18f30322a,streaks.aragonid.eth,3,1003.4962186046218,0,0.00017417640546688292
0xC27ADc37D1bf50e85A066De09092B01C21f7Dd7E,research.aragonid.eth,4,10,0,0.0001675159078565645
0x757069e52Cb0a273ddEbD0B4708ED7E76A422363,andrea.aragonid.eth,4,7.92525515112268,0,0.00016741479600196162
0x980299A10910b43b7f22917D8a3cF6494f285C76,catski.aragonid.eth,4,2.6417517170408935,0,0.00016715730659004198
0xA8bF7876104FBd0E100138403Ef613F9116645b6,tasit.aragonid.eth,4,0.5214023932927099,0,0.00016705397221972355
0xc108D209521eE6053F8E8cfBEA16250B7553DE86,mobile.aragonid.eth,4,0,0,0.00016702856188408218
0x29b7D40fFa860C0A70B2495621141Cc0e3f8E556,iasi.aragonid.eth,4,0,0,0.00016702856188408218
0xa08A5caE943256522609C8Cf1CE5d6881b3F2664,,4,0,0,0.00016702856188408218
0x37185A0fB1c8aEad2476356A91FEB291A9D244c8,evalir.aragonid.eth,4,0,0,0.00016702856188408218
0x6B1432FC5e658fd33Dce64845ae33CeF5FC16e1D,kaihua.aragonid.eth,4,0,0,0.00016702856188408218
0xCE1c7387Ed8b503Ead2E44421F26CAFFCA1Bd45C,trivium.aragonid.eth,4,0,0,0.00016702856188408218
0x2B9F3a39b4ab8e14D5920BF2BDaBE99401851445,banana.aragonid.eth,4,0,0,0.00016702856188408218
0x8049ac00815fDa4057B06799248F69eF9B623a13,ecosystem.aragonid.eth,4,0,0,0.00016702856188408218
0x0F74c9AAD8212Be95050fAd7569b51C96D6e7755,foundry.aragonid.eth,4,0,0,0.00016702856188408218
0xCd47c8Abf01E4797A54b91802dAd0A723030d72D,blockchaintravel.aragonid.eth,4,0,0,0.00016702856188408218
0xee933c13C9A7e305080bf46f2a449bA635E436FF,squad.aragonid.eth,4,0,0,0.00016702856188408218
0x780ac25A2862bc5ee3De388B1a881e65C5421a02,feedpack.aragonid.eth,4,0,0,0.00016702856188408218
0x78B1443623e7062FF67b441dD047888A4Ea4c656,testvikas.aragonid.eth,4,0,0,0.00016702856188408218
0x97D28635ab8ebC85e04F23D0c578d9e7CcF6519b,aira.aragonid.eth,3,217.92661587521826,0,0.00013589198726741083
0x666d52cfb71775E05928af037943961a1ED52037,medhack.aragonid.eth,0,2750.822968094759,0,0.00013406024945128772
0xaB2Ac3580c3ce12AE9C345c3Cc90057afa243eCb,convergence.aragonid.eth,3,164,0,0.0001332638953617719
0x52a7441d6c496B178aDfa9a4fd9FA7bE6A845EfD,tasitproject.aragonid.eth,3,120.06805393820356,0,0.00013112288966411913
0x17B751a0542a823a406f1F9D931F13E77B963331,papayaseed.aragonid.eth,3,23.458755247323133,0,0.00012641467440198482
0xF452605BC44c5c59D8E9D986EeD3e4470d81f283,xnvnox.aragonid.eth,3,13.208758585204468,0,0.0001259151449428607
0x46dbaf58EF43C9fa821EE0a75607B78B952fb2FE,rainbow.aragonid.eth,3,5.283503434081787,0,0.00012552891082498127
0xD1EE11B74124898edF35838759caad512172D57c,airthereum.aragonid.eth,3,2.6417517170408935,0,0.00012540016611902144
0x6D592bCB2C8CD4E596760602C3C2711266327f3f,flybyairthereum.aragonid.eth,3,0,0,0.00012527142141306163
0x533701ebdc259BC49Efbb73f091260d0cB7cc2F5,friendsofagatha.aragonid.eth,3,0,0,0.00012527142141306163
0x8Fd8359E48486F731DBEcce50b7d9387ed2CF5d2,empowerthedaoethberlin.aragonid.eth,3,0,0,0.00012527142141306163
0x24D145d01DBB06929063980F7D3BdD425fa36f0e,conviction.aragonid.eth,3,0,0,0.00012527142141306163
0x766d901cE40C7567A53734b443409b54aBa90b3c,brightidvoting.aragonid.eth,3,0,0,0.00012527142141306163
0xb70fa79576239393C4d1E352F42EA3Da19156b94,devpramoth.aragonid.eth,3,0,0,0.00012527142141306163
0xBA3dE7C0De98E036a4adaF114C2bf62B683604d2,meritum.aragonid.eth,3,0,0,0.00012527142141306163
0x65681f9B2a6ef1F41e260341CaB62cf0C4FD3891,selftoken.aragonid.eth,3,0,0,0.00012527142141306163
0x8478BbF233E769138dF2270f062BE46d7a97cB25,polygyan.aragonid.eth,3,0,0,0.00012527142141306163
0xBbf97b6c6Ab6a430D53813A3Bc247F87d6cF13CF,papayafoundation.aragonid.eth,3,0,0,0.00012527142141306163
0xA01eF331da13467C93C03c28C50908e8A907CB86,zarathustra.aragonid.eth,3,0,0,0.00012527142141306163
0xdb39823B2df03860bD02c29C3881E826feb6c367,p2.aragonid.eth,3,0,0,0.00012527142141306163
0x361F0F83c7C930B1f3394b509dbB2914a270602A,eabuddies.aragonid.eth,3,0,0,0.00012527142141306163
0x33a31fA5D656A35ea6dfA897fFe0E1e367bFEa9e,gwil.aragonid.eth,3,0,0,0.00012527142141306163
0x3b48eABA25CfB3846a3698C2c7E96944F907DDA1,omgpool.aragonid.eth,3,0,0,0.00012527142141306163
0x5324De7Ed80AB582e131D8CBd1125e1b2d993297,goerge.aragonid.eth,3,0,0,0.00012527142141306163
0x7f7400f792D931a317D09eFF54826B0EEcd92fee,universa.aragonid.eth,3,0,0,0.00012527142141306163
0xb97058B2885f3144f531534Ee9E9FA3864cd93eE,dimensionlab.aragonid.eth,0,2323.5727686987348,0,0.00011323838305949512
0x54Ba910E81B10b347CE9dAc4BE3324Db8F7b90e2,sandbox.aragonid.eth,2,132.08758585204467,0,0.00008995151624003192
0x85677d14b90617D88225872f8050D80Bb9E510F0,books.aragonid.eth,2,98.39737331222173,0,0.00008830963730069628
0xCa0C44754e37860E211D7695088155e4043D871D,reflyx.aragonid.eth,2,66.04379292602233,0,0.00008673289859103651
0x8D29b0ff7111cDBD0038C65e97B5b3f4DC667e41,dc946deb.aragonid.eth,2,26.417517170408935,0,0.00008480172800163925
0x607127BF5a7CACfb270cF5Da2dFDaF0Ffc53d588,empowerthedaodemo.aragonid.eth,2,16.849260145187706,0,0.00008433542284914751
