ADDRESS,ENS_NAME,ACTIVITY,AUM,ANT,SCORE
0x5c2c2162D0B0Fb829BCE252856ACD115752c8e1f,faucet.aragonid.eth,51,738.3325517659232,0,0.0037941868730021248
0xFB75846E3cC2b93162eD1c1e3C48883E8b106AF9,,60,0,0,0.0037654093221957037
0x5869374deFA1661972e42027Fb493a7aA278afC3,tbf.aragonid.eth,52,2.3580276570962657,0,0.0035236392888731895
0x22aa72B16aB19c57e17686B785051711c68859Be,d5dao.aragonid.eth,44,238.09078272126,0,0.0034077261912038295
0xEec17607cCA9bdff78CBc1ba512aecdc605150FE,artdao.aragonid.eth,48,0,0,0.0033678844830164006
0xf38911B445783F569b5De5DCEcF7261295647157,aracartel.aragonid.eth,26,5016.554921933986,0,0.0033197226053649155
0x512C3f460C1AB405cEd048F368ef2D10E345727D,rc.aragonid.eth,45,21.275733418219446,0,0.003315710954437191
0x2393d5F802591b8BD602B0F7415853491b579A4c,justdaoit.aragonid.eth,41,56.36864721443087,10.173,0.0032920029198393597
0xaa95B84C444c5FEd9f43ac0045b874Aa95a3040f,,45,0,0,0.003260940128668224
0x0b6F260C19677d6f939E8B8E8Fa4Ccf67953EBaC,rdao.aragonid.eth,41,101.54597124445701,0,0.003232294221627385
0x70C2B59e2a6C6AAa434A0301bc5448eD73E2ec93,,39,60.94350343909606,0,0.003128468125809622
0xd6878C9974359CBB67e8583e7a6CAfB0fa20a286,commonsstackorg.aragonid.eth,41,0,0,0.0031126371506885997
0x279dDB39EA2aF95AcDD1f45E6DCBD84C121CB7a2,brightidcomm.aragonid.eth,40,0,0,0.0030744438373661786
0x950D07549Dda27DD56E5F929bD4c7d3775459eB1,berezkadeposit.aragonid.eth,37,1.2515137304834967,0,0.002970189275850486
0x541D0EF0b30334E3D2dd4463113CBE0963D4ef0c,,37,0,0,0.0029569053993888533
0x5ce5d6914b998240c52dB1292299F859777EF343,estonia.aragonid.eth,23,1127.9416254998662,0,0.0027301080428711174
0x2727244fd1c4806B0c082b8C6FF2319F59832676,lexdragon.aragonid.eth,30,0,0,0.002662546465667624
0xeD241A08A9f5D15Bb09E6380fb9249dE3261AAcd,trojantesting.aragonid.eth,30,0,0,0.002662546465667624
0x215b47BC9e8a7930E8Bc17693a7F3FE42AC8e205,blockdamdao2.aragonid.eth,24,499.2202532780961,0,0.002646763649071059
0x97D28635ab8ebC85e04F23D0c578d9e7CcF6519b,aira.aragonid.eth,25,224.74176551599845,0,0.0026085731157626225
0x58fF93E56B2ef18e0D969d6e9a5ba6d3c2081Af9,mesh.aragonid.eth,28,2.399807378178111,0.2815,0.0026056660279486807
0x506C7590Bf3e0ed82de8bc712535b0F62eeEd4e0,frisk.aragonid.eth,23,502.59099282184457,0,0.0025975163405775256
0x1553a9dedC955123f380964F7b80CC951f3A53F6,payroll.aragonid.eth,26,75,0,0.0025815300830922564
0x45c9803f85167464fF20d374BFf65e5CDc919037,courtdelegate.aragonid.eth,23,308.3491756205843,0,0.002539823200636245
0xd0e6765f2b08b8C93F3d8E07B790A13b1208e905,holdings.aragonid.eth,27,0.008464046472203555,0,0.0025270057983502077
0x4c770D1e98369d18A0B94D13b764A8563002Aae4,metawhale.aragonid.eth,27,0,0,0.0025259133622623007
0x4Eef8CFf7fd9bfab6CbcDF05b74d2161cadAFf52,valtech.aragonid.eth,10,1533.4845471054696,332.5,0.0025179772374423017
0x9de8f9C3F30c30C53D27Ba6a6062f6Da80497B4B,,26,0,0,0.00247869586495142
0x71E82bC41806260cb3A6757F6Fd88D576d6eD1E1,zip.aragonid.eth,26,0,0,0.00247869586495142
0x8F8e0bD974f568e8357cCecAFE3c71F579B2d395,trustees.aragonid.eth,25,0,0,0.002430561266086353
0x5373d21662fD28E7F00C7eE4E53AEAC5911d7892,metagamecommonspool.aragonid.eth,25,0,0,0.002430561266086353
0xFE1f2De598f42Ce67Bb9Aad5aD473F0272d09b74,,23,5.006054921933987,0,0.002357880220771226
0xF47917B108ca4B820CCEA2587546fbB9f7564b56,,22,0.25030274609669934,0,0.0022860093036881474
0xC31fc0b77d0411BE0a3862389Aa95Ba70221C793,openfunding.aragonid.eth,22,0,0,0.0022800685735335636
0xa503DeF79Ba270A873108e9FcC8A442635C06d18,daocoronavirus.aragonid.eth,20,40.01210984386797,0,0.0022490709475701588
0x6D8190129b7b17a2303640781DC01C617665B13F,uu.aragonid.eth,20,16.019375750188757,0,0.0022214859270154874
0x3983245C5Fdb967F5799A5F3b14a1987a39f637E,autark.aragonid.eth,20,0,0,0.002173960085778816
0xB8a54360005a94A4874C734b5eD9E819106d725e,covidresearch.aragonid.eth,20,0,0,0.002173960085778816
0x2dE83b50Af29678774D5AbC4a7Cb2a588762f28C,,15,525.911099823775,0,0.00215501440847824
0x332A97bD7E30411e654C1984b3f99a553C8cE88F,defibarcelona.aragonid.eth,14,723.5924925420154,0,0.0021382795747002708
0x5aacB44aF66E7C6774eD0556fC682B8b5F9bcfaA,club21hq.aragonid.eth,19,2.6123024923892886,0,0.0021381061214184823
0x34C02f541C1BE163094e74EF53Be8a2C3B0Ded21,local.aragonid.eth,16,263.03027460966996,0,0.0021370284388689724
0xca26fF9eB018ecA7557dA8CB315Bc230b59FF376,finance.aragonid.eth,19,0,0,0.0021189141869909374
0xF7627121e08a1B3aD67c0Fdf020dC1e695D20cBF,helpdao.aragonid.eth,9,2011.1753142774314,10,0.002080296401820914
0x56FcFC37C4f078d78a5ce8e6FE513EB59f0CA036,dmrb.aragonid.eth,18,0,0,0.0020623996240068244
0xA16bbA0A800ca50fC3AeBf46F6c5FA6e04D2C04c,,18,0,0,0.0020623996240068244
0x06A0A7257546FeC3042c2FC2504c4De21C2b94ab,centrifugelabic01.aragonid.eth,1,17071.585210864083,0,0.002037584259235062
0x5967Ef9D887BebF21B184A4107E139645528B091,gweicz.aragonid.eth,16,42.50302746096699,0,0.0020218625571536736
0xf54A31E22344cb90708AD48061cB9AE58dEa8aFf,aracredmvp.aragonid.eth,17,1.3522774207367019,0,0.0020181004564801177
0x922BeaE433D8A05e587C8C970846ed8294F8F445,twitchcryptochallenge.aragonid.eth,14,250.30274609669934,0,0.00200672788558102
0x7a2F72d728B10842d3401c1cC1c7b33D1eB3A97E,voltaire.aragonid.eth,16,0,0,0.0019444490128690825
0xdDD98BBf7ED1B5b320E24dA1992fEBac34CC73A0,,16,0,0,0.0019444490128690825
0xf165734Cec01537B35B47D1A224e5C5aBe89356D,convergencedao.aragonid.eth,14,40,0,0.0018939649976639163
0x3173B1691dE5BE1CB4be98AE895A8E5182C79b5A,kunstverein.aragonid.eth,14,25.030274609669934,0,0.0018782728045975648
0x517338dFc193535380a181Ba05CD298276dEe10F,nashclub.aragonid.eth,14,4.755752175837287,0,0.0018447605454464016
0x9c361Cd430924699c7a6B7B59d21588D7031fF87,alfred.aragonid.eth,14,1.5843951518970714,0,0.001833811977745453
0x217F0Eb1038e5ACd2a6e1f395575C4cD462E28a1,sicc.aragonid.eth,14,1.2515137304834967,0,0.0018321493795133577
0xD38FDb39a849619085c3a4bf907cC7125972eAcC,pkcutest.aragonid.eth,14,0,0,0.0018188655030517253
0xD36C71F037ad804beEEA09bAAb047207FAa16798,staylocal.aragonid.eth,14,0,0,0.0018188655030517253
0xD8Bd4C3eA0e757DB6016e2542bc4B2ec7624711A,yachtsocial.aragonid.eth,13,17.326848554794605,0,0.0018021299456137767
0x96bf2883F0868436879D59a4F4167d4763604539,odyssean.aragonid.eth,13,3,0,0.001773269498234371
0x06Bdd90Cc7122D4531ab7CbB3C22D265Cb112ABD,,4,4324.361062371762,0,0.0017530751864222648
0x0a03551C7B77520cF61b71b79D667559C9e8DB07,bzxdao.aragonid.eth,13,0,0,0.0017527026546062035
0x7238157bA2ee60B59004459c7BbFE522dE27bfCd,fabspace.aragonid.eth,12,0,0,0.0016839422415082003
0x407a05639422B8D41C3f0bc12BB73720d951904d,testrewardcourt6.aragonid.eth,12,0,0,0.0016839422415082003
0x56747947a0Fd4ccb45f85DA936735F7c47f40Ee7,chicagodandeliontest.aragonid.eth,11,30,0,0.001677290020061451
0xb7eebEE00321aC63C4EBd82E6d05eE061b5A7EDE,blslegalhackers.aragonid.eth,11,27.53330207063693,0,0.00167455885342311
0xA65e21f6f581c80357A533FA4737E03a974ac884,metabasket.aragonid.eth,11,0,0,0.0016122519499159212
0x2877D44C894435d374b77a2789714824b021f3Fb,chicagodandelion.aragonid.eth,10,5,0,0.0015637735996350708
0x8110489E2C26C7A4c6679e64A1563355135ddF11,commonsdao.aragonid.eth,10,2.7,0,0.0015567333397267483
0x810218bA23120C5B2674909077F22149b04f789f,cefi.aragonid.eth,10,0.9927503142229555,0,0.0015490530707202362
0xE1aA7Eb76fD5623BBD5c07B48012097b190bDD09,brightidres.aragonid.eth,10,0.11,0,0.001541160169405208
0x05e9385Be982DD2f8bE8a53eEc8798394E29E92a,,10,0,0,0.0015372219186830893
0xbbF55B64bB795924997A9f363643a2dE0DBe57bF,,10,0,0,0.0015372219186830893
0xe918b02d885d7C049c9531cc2364C57426Db4010,dam.aragonid.eth,10,0,0,0.0015372219186830893
0xa35d4Dd5B88EdF479B7c983db5240773ab9f1C01,aracreddeploymenttesting.aragonid.eth,10,0,0,0.0015372219186830893
0xb820DbcD14dE2005C7279C6c2505A34A4516D60d,radspec.aragonid.eth,8,175.78027460966993,0,0.0015323647474735653
0xfF815aD9735C38E2486f6b3b030546690396032d,shielddao.aragonid.eth,9,20.92025345645251,0,0.0015126480960977009
0x15B2d21d84787D69D5e1B68f48eA446d815BD3BB,srt.aragonid.eth,5,1251.7640332295935,0,0.0015070951058455992
0x7C4A523d5D01fddF7c3F6117eFbe24Fba1144add,adao.aragonid.eth,9,10,0,0.0014958865069579072
0x0D72C8ebEFE842Dd0D8fc6071CD01bF7Df0e665B,939f24465226c77e8b9416aee3b4ed4bcd68b45a02ae4c0dfafaf6a65b740511.aragonid.eth,8,85.03714011847764,0,0.0014844323823899705
0x0C07311acafA81dBbd42b2051D4E4217BC51387d,solidledger.aragonid.eth,9,2.5030274609669934,0,0.0014771229979047412
0x72F86c03eA442f49784eA18110aA14f7b751663E,brightidseed.aragonid.eth,9,0,0,0.0014583367596518117
0xf98997bBe337bcc157Cc691aE0Aa442A01A90233,argand.aragonid.eth,9,0,0,0.0014583367596518117
0x858c9DDFF67bD1D7D0ad4862a469F090dEfe4725,individua1net.aragonid.eth,9,0,0,0.0014583367596518117
0xf8C46Ce08F990eBB4C78E60edb97eF0c54350AcE,arweavers.aragonid.eth,9,0,0,0.0014583367596518117
0x47e68feb6d32045CE755cCEa02148100f1B90B61,flowone.aragonid.eth,8,37.545411914504896,0,0.001447691870562697
0xA619B66970017aF30D97F4c44dBe858C53572219,loveyoga.aragonid.eth,8,25.030274609669934,0,0.0014343403842170563
0x56288EaB2f51CcC0419df787F779A8eE57B2e5B4,futurefreedomfund.aragonid.eth,4,1475.9498643443264,0,0.0014284114186901425
0x61Aa750c54a7116F11e43DF661169b65892145Ed,lunamonta.aragonid.eth,5,804.3434668459481,0,0.0014237456935852154
0xcd865D3fF6AaCE8E44b1aa371997803E259580ad,transactions.aragonid.eth,7,105,0,0.001407807219064928
0x6F4E7cBf92553A087B5Cd124df2516F0738d6EdC,globingroup.aragonid.eth,8,2.5030274609669934,0,0.0013937193209241463
0x98401bA3C59D8C5fEd86823426A0eBC15E24C670,cov19.aragonid.eth,8,0,0,0.0013749330826712167
0x1d9A9873628966Dd387484119aBF8C329c928c14,cilicialiving.aragonid.eth,8,0,0,0.0013749330826712167
0xF497752d81AA554bf84F5413D67e84de35E93C59,testrewardcourt.aragonid.eth,8,0,0,0.0013749330826712167
0x4e3A476ECD04a60a66A4a2f77BF331e6Ee93293d,thedao.aragonid.eth,8,0,0,0.0013749330826712167
0x812632318E617522AAe8276d96E3c3F33F2d8188,rv.aragonid.eth,8,0,0,0.0013749330826712167
0xE5732236F088A5b577680C5985672279115986B4,kabbalah.aragonid.eth,8,0,0,0.0013749330826712167
0x022FD42a494E0F9E00960d1bECC5A1bBeD4b528a,otterdao.aragonid.eth,4,1012.515137304835,0,0.0013500643746507497
0x8173b2CE4794a324636319573cD686560713073a,liquid.aragonid.eth,4,994.6268803594216,0,0.001346711824322963
0xb4BfBF578DC45C3b9f9921c384Ea2250a6244ef2,chestdao.aragonid.eth,7,10.012109843867973,0,0.0013237046077800149
0xDc5C7527c4Ef325c4d9D08A02f80519a7FbDC217,amigoz.aragonid.eth,7,2.5030274609669934,0,0.0013049183695270855
0x1FAB13C7Cad8d8314400007ad7875fF24D006070,sem.aragonid.eth,7,2,0,0.0013029248887770298
0x67757A18eDA83125270Ef94dCec7658Eb39bD8a5,blankdao.aragonid.eth,7,0.2523807973011429,0,0.0012920974708760021
0x3b48eABA25CfB3846a3698C2c7E96944F907DDA1,omgpool.aragonid.eth,7,0,0,0.001286132131274156
0x8697E69bdF000E3d065DEA8e2C8a2c33aC4c8c85,afiliados.aragonid.eth,7,0,0,0.001286132131274156
0x58c0b7c637490ee924038F2422b789ad66CAe85D,ethergov.aragonid.eth,7,0,0,0.001286132131274156
0xB7871fd450CC0cFd4C5C09f1d8cFb1bcBA751528,oracledao.aragonid.eth,7,0,0,0.001286132131274156
0xd18Fe3c9edEBa6D1D97531195DB89857Ed7EaF1E,notlegaladvice.aragonid.eth,7,0,0,0.001286132131274156
0x9392Ba9Ff9F3c2c0D6374B690Ee8d68175084BB7,khanhtest.aragonid.eth,7,0,0,0.001286132131274156
0xd287Dc1468995c4285e4Bd31d61CaA377F149666,eleccionestransparentes.aragonid.eth,6,15.69050281126465,0,0.0012377624438940972
0x6683589D90206a314045c8DbA0F5e13225c658dc,etherchat.aragonid.eth,6,4.963751571114777,0,0.0012171822383041189
0xb35b31c60b863070f1e5cb56B9d210eBD320A867,lexdaojudge.aragonid.eth,6,1.2515137304834967,0,0.0012040108545585556
0x3f72B597dCe0abF4957D41c7D1f2F99416c090b7,zgen.aragonid.eth,4,350.30274609669937,0,0.0011944678640340412
0x811537A8Ae4F062e034e807109EF6fFa05032d88,saturndao.aragonid.eth,5,81.34839248142728,0,0.0011940780788196456
0x08AB50B074775893fb78888bF4103f126DB29024,movement.aragonid.eth,6,0,0,0.0011907269780969231
0x68f6dCBD103591e1d7DA1fC80654c52cbd9f88C6,daolearners.aragonid.eth,6,0,0,0.0011907269780969231
0x5F927ce4f6a80A7e94fF57E55A884eB757360E26,xnvnx.aragonid.eth,6,0,0,0.0011907269780969231
0xA061537E5FC87de43936C7Db0731dC2748A61744,testrewardcourt2.aragonid.eth,6,0,0,0.0011907269780969231
0xAE6c15032131fA08Ec062cd5903a65b667F5fF2c,inventordao.aragonid.eth,6,0,0,0.0011907269780969231
0x8EA4ce084Ab9DE632c3a3cd2dFF3e436b7B59a01,meow.aragonid.eth,5,76.09082382900979,0,0.0011905593882394828
0x05907ECb74b6FD56416A6b6eB84E956E481e4294,,5,39.936388937593485,0,0.0011620197992590865
0xdA9dC37161Bd201c06b94d605d05B6C9fF6d7C7e,,5,32.02421968773595,0,0.001154176487801833
0x9409bF78e64B20e07F65671aF73b2b8e638feB27,webbiger.aragonid.eth,5,25.030274609669934,0,0.0011463873444352475
0x8A8233Ea9BF8211478AE2D0D0Ea4DdC704BD88Ca,consensusdao.aragonid.eth,5,20.6771833732056,0,0.001140974938808498
0xC2f03fD6438eF927E16F6D5518407937a4bEaD9D,island.aragonid.eth,5,3.6264842499669934,0,0.001109592612486806
0x7d7Ce538f6373875CFEbD4257dA4760e0ea66c51,wyrepaymentsinc.aragonid.eth,5,3.4908839882977247,0,0.0011091658241543022
0x37A636Fc12Df7B503825081C2F1dEdf3420669CB,novamint.aragonid.eth,2,111.75314277431312,100,0.001095841725337126
0xa0A168545ED8246926449D7f0128D4202b07C728,harmony.aragonid.eth,4,100,0,0.0010909672334855748
0x7362Dd41c8e52eB9AD4D17C631b9b6A067AE0b6F,ccm.aragonid.eth,5,0,0,0.001086980042889408
0xacba8d79ADFB1E875D18263Ce5d28520d42CC66E,tinybiggs.aragonid.eth,5,0,0,0.001086980042889408
0x5aFcd13Aa633d41C2498b66F96348eef513C2Fe4,toiletpapertoken.aragonid.eth,5,0,0,0.001086980042889408
0x8FA64f19ab40Ef70de272D132704b1551e6075fa,creditfactory.aragonid.eth,5,0,0,0.001086980042889408
0x45c05BA57724d312cCc13c1dA7F01769A83bC936,rictestcom.aragonid.eth,5,0,0,0.001086980042889408
0xE4A4f93ED28238c912bF8D1033627717e69b1e96,,5,0,0,0.001086980042889408
0xBDa0A193342cD1112bD8c87e41479fB92d93799F,superfastorg.aragonid.eth,5,0,0,0.001086980042889408
0xb9111fa76CeC95B6e2Ad62FF29FB4be5f3e54efD,tofiat.aragonid.eth,5,0,0,0.001086980042889408
0x70919b76e979935709a8D9C82C05928a8b66624b,dogeao.aragonid.eth,4,68.55514101426266,0,0.0010705411475641204
0xcc9B33ffFCf8d9b4860b1481e8782bFC2B32b32E,baker.aragonid.eth,4,32.539356992570916,0,0.0010399592517285614
0x373326367ddDD93e8b8c9Fef766E2BeaeB552058,fibree.aragonid.eth,4,25.030274609669934,0,0.0010316318079803808
0xeE901757f0f5e2c5C84D01b4a52748361E79dD37,dog.aragonid.eth,4,25.030274609669934,0,0.0010316318079803808
0x2e5cB68c399950Ec9dF82B5513593d8286B538a3,shenanigan.aragonid.eth,4,25.030274609669934,0,0.0010316318079803808
0xF452605BC44c5c59D8E9D986EeD3e4470d81f283,xnvnox.aragonid.eth,4,12.515137304834967,0,0.0010142318122095984
0xeA72dD1Cce132AeE24871A5F512957bf4E5913B4,xnvno.aragonid.eth,4,6.257568647361095,0,0.00100192815719546
0xC74e9173Ff1fc460234D906A28E0F94d3dFa264b,citizenscience.aragonid.eth,4,1.3503027460966992,0,0.0009860227114725983
0x0f9fD57C6d6fD2FA4Dc54E52bb5E31425C92ed21,coinhouse.aragonid.eth,4,1,0,0.0009840987791396446
0x5CEdfC17E18A0Aa729cDc0160Cb3910316f28632,lexdaotokenreview.aragonid.eth,4,0.6758174144610882,0,0.0009819861221756917
0xd9cE3e144E93023F2D2FD28E3ad51EDb3Fa3C32B,quadrowalkers.aragonid.eth,4,0,0,0.0009722245064345413
0x2d8dB8E711d7119eFBDb4aBE046AB0Fa14fB078D,coffeedao.aragonid.eth,4,0,0,0.0009722245064345413
0x1E37342829C3fa7846016a7768E0a8330367eABf,idealize.aragonid.eth,4,0,0,0.0009722245064345413
0xD5bE277472E47A25542aD401dc16A8866A4377cc,seojoon.aragonid.eth,4,0,0,0.0009722245064345413
0x9dEb8470ad347e1b7F5f0428eF98A2b18e09b795,fundtest.aragonid.eth,4,0,0,0.0009722245064345413
0xc01AD8BcF7b1a48d6AE289a41d6C80b5055a43Bd,astdao.aragonid.eth,4,0,0,0.0009722245064345413
0x36AbBBd652444894f05fd7E61360C35292961ACc,fiat.aragonid.eth,4,0,0,0.0009722245064345413
0xEa8020280Fe16c3580FA8945fe1ea5329862d83a,daoversify.aragonid.eth,4,0,0,0.0009722245064345413
0x093114313e54Da2aF878211a2b9dFB75bC843283,virtualiscash.aragonid.eth,4,0,0,0.0009722245064345413
0x80561c05f5356B46E23dDE115AB1f8787DFA9044,egoras.aragonid.eth,4,0,0,0.0009722245064345413
0xD4D074ED58e89a1b999926C50BF4C9CC3c7fd9DB,,4,0,0,0.0009722245064345413
0x66165F21AC0Eb11D838a334da57429609C656404,hobbyhodlrs.aragonid.eth,4,0,0,0.0009722245064345413
0xe693aFd846580b44843df7763c5D46db3681F238,dcia.aragonid.eth,3,100.12109843867974,0,0.000960785723845779
0xA323B631F3fEE1471c8D520AE48DAE907Ffe6Ff0,matrixvoting.aragonid.eth,3,75.09082382900979,0,0.0009448675853720592
0x60C0d7a799F41be34527d6DA6E17d7E885338388,openesquire.aragonid.eth,2,422.7863684319349,0,0.0009316226006773798
0x5fEED010a99f695852F8eB7B12E77CF6eCd7bE17,lightwave.aragonid.eth,3,50.06054921933987,0,0.0009259857323042145
0x70A3669A7972cfE2CB80235fda4A6e80e289f0eB,keytree.aragonid.eth,1,1251.5387607581063,0,0.0009061895116774162
0xe6bE1F8a37C3EC09950bD443e17590e3E5e87f2d,magicinternetcoins.aragonid.eth,3,25.030274609669934,0,0.0009013784222999396
0xaBc55fd895Fd8894a537c6aaB7F96e58e493d4ea,laborcafe.aragonid.eth,2,319.919082382901,0,0.0008998531310190699
0x85c999Dd7187d6F00A4F46373Ea2B96C85C45595,murziki.aragonid.eth,0,5506.660414127386,0,0.0008811526796933809
0x6140a67c0BF4332dcc60C50fD3C4DfF5807225c6,706workshop.aragonid.eth,3,10.012109843867973,0,0.000879543597259959
0xbd6885AdEB8C9557F974DAa6A12C35D4AC100392,,3,5.006054921933987,0,0.0008685388736773652
0x69f8087Daba5C63E4b7E345Ae1818830c18d3dE3,defidao.aragonid.eth,3,2.5030274609669934,0,0.0008607573590070296
0x4b07105f2B6B6175F74f9C32446B036068B5a724,salman.aragonid.eth,3,0,0,0.0008419711207541001
0xdD41929dB89a9aB1ED5c30859269dD0C71108cAE,merklizer.aragonid.eth,3,0,0,0.0008419711207541001
0xf766466CEEbBb73176DC4B992A2b59b60E150fbf,redcactus.aragonid.eth,3,0,0,0.0008419711207541001
0x5251fB0B3FaD70adf1c2153D4320eb73a7f2d531,alliancedao.aragonid.eth,3,0,0,0.0008419711207541001
0xB58b961506AF3eaD4f588e0D538f0372851BaD89,emerald.aragonid.eth,3,0,0,0.0008419711207541001
0x8c2F5D6FA0eA9e0D0Ec5bF65e687057CE355CC0d,northernislands.aragonid.eth,3,0,0,0.0008419711207541001
0x93409d1bcf309bbA9F5bd6A366187f532580ef46,,3,0,0,0.0008419711207541001
0xaCf1c23AFaFf5ec94A7CCA9BB090460f5A44385b,cloaked.aragonid.eth,3,0,0,0.0008419711207541001
0xEA452000a8904E910F139A2A0bA4f9431B663C6D,sdblockchainforum.aragonid.eth,3,0,0,0.0008419711207541001
0x9920499E4c955f03f4f3E23014D15df52199eA01,projectmarius.aragonid.eth,3,0,0,0.0008419711207541001
0x5e69a17e30735D5248e09a77ed53102b59063DDb,aureus.aragonid.eth,3,0,0,0.0008419711207541001
